,SuhuMin,SuhuMax,SinarMatahari,Kelembaban9am,Kelembaban3pm,BersaljuHariIni,Awan9am,Awan3pm,Hujan,KecepatanAnginTerkencang,BersaljuBesok
18513,2.8,15.1,7.599527470202413,99.0,67.0,0,8.0,4.516139514731369,0.0,19.0,0
18515,16.5,27.5,7.3,58.0,44.0,0,7.0,7.0,0.0,48.0,0
18516,12.6,23.0,7.599527470202413,76.0,55.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0
18517,3.2,18.5,7.599527470202413,62.0,29.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0
18520,2.2,18.7,9.0,89.0,36.0,0,3.0,7.0,0.0,22.0,0
18522,0.5,17.1,7.599527470202413,100.0,46.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0
18523,4.1,19.8,7.599527470202413,55.0,29.0,0,4.4508929235253,4.516139514731369,0.0,20.0,0
18530,16.1,27.6,6.6,66.0,37.0,0,6.0,7.0,0.0,46.0,0
18532,21.4,27.6,8.4,67.0,63.0,0,5.0,3.0,0.0,39.0,0
18533,5.4,20.1,7.599527470202413,56.0,35.0,0,4.4508929235253,4.516139514731369,0.0,54.0,0
18534,18.9,33.4,8.8,64.0,19.0,0,6.0,6.0,0.0,44.0,0
18539,5.2,11.3,7.599527470202413,82.0,85.0,0,4.4508929235253,4.516139514731369,0.4,43.0,0
18540,19.6,26.7,7.599527470202413,89.0,79.0,0,8.0,6.0,1.0,40.032002287991006,0
18541,8.2,19.3,7.599527470202413,70.0,36.0,0,1.0,5.0,0.0,33.0,0
18543,20.1,40.0,7.599527470202413,61.0,31.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0
18548,19.0,23.4,7.599527470202413,69.0,62.0,0,7.0,8.0,0.0,37.0,0
18553,16.3,22.0,9.2,69.0,80.0,0,5.0,5.0,0.0,41.0,0
18557,11.3,23.214818889484683,9.0,76.0,51.56762611023354,0,6.0,4.516139514731369,0.0,40.032002287991006,0
18559,15.5,23.8,7.599527470202413,52.0,51.56762611023354,0,6.0,4.516139514731369,0.0,40.032002287991006,1
18560,10.1,23.4,9.9,80.0,40.0,0,1.0,3.0,0.2,19.0,0
18562,5.9,29.4,7.599527470202413,30.0,16.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0
18565,12.8,16.8,7.599527470202413,85.0,51.56762611023354,1,4.0,4.516139514731369,1.6,40.032002287991006,1
18566,14.4,25.9,7.599527470202413,75.0,49.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0
18567,15.6,26.7,7.599527470202413,99.0,50.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0
18570,14.1,28.5,8.0,48.0,38.0,0,7.0,7.0,0.0,40.032002287991006,0
18571,18.0,27.8,7.599527470202413,82.0,57.0,0,4.4508929235253,4.516139514731369,0.4,28.0,1
18579,1.2,14.2,7.599527470202413,72.0,50.0,0,1.0,4.0,0.0,30.0,0
18580,1.2,23.1,7.599527470202413,43.0,16.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0
18583,25.9,33.2,6.8,80.0,43.0,0,7.0,4.0,0.0,33.0,0
18584,6.3,17.0,7.599527470202413,76.0,59.0,0,4.4508929235253,4.516139514731369,0.2,48.0,0
18590,11.9,29.3,7.599527470202413,78.0,37.0,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0
18592,12.0,28.9,8.2,78.0,31.0,0,2.0,7.0,0.0,39.0,1
18595,6.4,16.1,7.599527470202413,30.0,34.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0
18596,21.1,29.7,7.599527470202413,57.0,63.0,0,4.4508929235253,4.516139514731369,0.0,52.0,0
18597,9.4,18.2,7.599527470202413,91.0,72.0,0,8.0,6.0,0.4,40.032002287991006,0
18599,7.5,14.4,7.2,70.0,72.0,1,5.0,7.0,1.4,35.0,1
18608,11.5,29.1,7.0,85.0,32.0,0,8.0,4.0,0.0,33.0,0
18610,12.196183305085533,28.8,7.599527470202413,68.89557674171047,61.0,0,4.4508929235253,6.0,0.0,40.032002287991006,0
18616,17.6,27.0,6.0,61.0,54.0,0,7.0,7.0,0.0,28.0,0
18617,13.0,20.0,7.599527470202413,52.0,47.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0
18620,6.3,16.2,7.599527470202413,71.0,63.0,0,4.4508929235253,4.516139514731369,0.0,44.0,1
18621,16.6,31.6,7.599527470202413,63.0,31.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0
18622,6.1,12.1,7.599527470202413,95.0,71.0,1,5.0,8.0,1.8,50.0,0
18623,1.9,13.3,7.599527470202413,93.0,52.0,0,4.4508929235253,4.516139514731369,0.0,28.0,1
18624,16.2,36.9,9.1,30.0,16.0,0,4.4508929235253,4.516139514731369,0.0,54.0,0
18628,14.2,27.9,7.599527470202413,97.0,53.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0
18630,7.0,18.9,7.599527470202413,60.0,36.0,0,0.0,4.516139514731369,0.0,22.0,0
18631,19.4,26.1,8.7,80.0,76.0,0,3.0,7.0,0.0,28.0,0
18632,15.6,24.0,7.599527470202413,73.0,84.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
18634,20.5,30.0,7.599527470202413,80.0,71.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0
18643,13.5,24.5,7.599527470202413,82.0,46.0,0,4.4508929235253,4.516139514731369,0.4,52.0,1
18645,4.0,16.0,6.9,69.0,50.0,0,4.0,4.0,0.0,46.0,0
18647,8.9,18.7,7.599527470202413,39.0,42.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0
18648,12.7,21.4,7.599527470202413,73.0,55.0,0,7.0,4.516139514731369,0.6,48.0,0
18650,8.3,20.4,8.2,90.0,59.0,0,4.4508929235253,4.516139514731369,0.0,24.0,0
18653,3.3,17.4,7.599527470202413,99.0,43.0,0,4.4508929235253,4.516139514731369,0.0,20.0,0
18659,19.4,33.7,7.599527470202413,66.0,32.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
18660,12.1,23.1,7.599527470202413,60.0,54.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0
18663,8.7,18.3,7.599527470202413,81.0,49.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0
18668,15.9,27.3,6.3,59.0,56.0,0,6.0,7.0,0.4,19.0,0
18672,9.9,22.5,7.599527470202413,46.0,23.0,0,4.4508929235253,4.516139514731369,0.2,48.0,0
18673,9.8,20.8,7.599527470202413,79.0,63.0,0,4.4508929235253,5.0,0.0,30.0,1
18674,5.2,18.8,7.599527470202413,60.0,57.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
18675,16.0,22.8,7.599527470202413,82.0,40.0,0,1.0,4.516139514731369,0.0,44.0,0
18676,6.3,18.6,7.599527470202413,79.0,51.0,0,8.0,4.0,0.2,59.0,1
18678,5.9,18.0,7.599527470202413,56.0,36.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0
18679,4.6,11.8,7.599527470202413,90.0,65.0,0,8.0,8.0,0.4,39.0,1
18682,4.0,15.6,7.599527470202413,72.0,54.0,0,1.0,7.0,0.2,37.0,0
18683,7.6,18.3,7.599527470202413,93.0,55.0,0,8.0,8.0,0.0,31.0,0
18684,15.4,30.5,9.0,38.0,30.0,0,6.0,7.0,0.0,41.0,0
18685,4.5,18.7,7.599527470202413,68.89557674171047,51.56762611023354,0,7.0,5.0,0.0,31.0,0
18686,12.8,20.8,7.599527470202413,74.0,61.0,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0
18687,7.3,24.7,7.599527470202413,44.0,30.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
18688,18.6,27.5,7.599527470202413,51.0,53.0,0,4.4508929235253,4.516139514731369,0.4,46.0,0
18689,3.2,11.2,7.599527470202413,86.0,74.0,0,4.0,8.0,0.0,24.0,0
18693,9.1,19.0,6.4,78.0,51.0,0,6.0,5.0,0.0,48.0,0
18695,16.7,27.8,7.599527470202413,86.0,59.0,0,4.4508929235253,4.516139514731369,0.0,22.0,0
18698,4.9,22.1,9.0,85.0,39.0,0,2.0,6.0,0.0,22.0,0
18703,3.8,17.6,7.599527470202413,76.0,36.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0
18704,7.6,21.2,7.599527470202413,62.0,44.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0
18707,9.2,26.3,7.599527470202413,64.0,35.0,0,4.4508929235253,4.516139514731369,0.0,48.0,0
18708,11.3,23.2,7.599527470202413,68.89557674171047,51.56762611023354,0,4.4508929235253,4.516139514731369,0.0,59.0,1
18710,14.7,23.4,7.599527470202413,80.0,56.0,0,4.0,4.516139514731369,0.8,22.0,0
18714,12.8,22.5,7.599527470202413,52.0,47.0,0,4.4508929235253,4.516139514731369,0.4,46.0,0
18715,6.4,28.0,7.599527470202413,43.0,19.0,0,4.4508929235253,4.516139514731369,0.0,56.0,0
18718,9.0,26.7,7.599527470202413,81.0,39.0,0,4.4508929235253,4.516139514731369,0.0,22.0,0
18721,6.7,14.4,7.599527470202413,96.0,64.0,1,8.0,4.0,1.2,31.0,0
18726,14.4,22.9,7.599527470202413,73.0,75.0,0,4.4508929235253,4.516139514731369,0.2,31.0,1
18729,10.3,17.5,7.599527470202413,81.0,85.0,1,4.4508929235253,4.516139514731369,1.2,17.0,1
18734,13.3,21.9,7.599527470202413,95.0,63.0,1,4.4508929235253,4.516139514731369,1.6,41.0,1
18735,16.9,24.0,7.599527470202413,84.0,60.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0
18740,14.9,27.6,7.599527470202413,57.0,35.0,0,4.0,4.516139514731369,0.0,28.0,0
18741,18.0,25.0,7.599527470202413,78.0,78.0,0,8.0,8.0,0.0,40.032002287991006,0
18742,20.7,25.4,7.599527470202413,72.0,70.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0
18744,14.1,32.7,7.3,45.0,18.0,0,7.0,7.0,0.0,39.0,0
18747,4.5,18.7,7.599527470202413,76.0,43.0,0,4.4508929235253,6.0,0.0,26.0,0
18748,1.3,12.1,7.599527470202413,100.0,82.0,1,5.0,8.0,1.4,50.0,0
18752,2.5,16.9,7.599527470202413,99.0,56.0,0,4.4508929235253,4.516139514731369,0.0,17.0,0
18754,8.2,18.1,7.3,63.0,61.0,0,3.0,5.0,0.0,30.0,0
18757,3.3,15.1,7.599527470202413,91.0,56.0,0,8.0,8.0,0.6,59.0,0
18758,8.8,17.3,7.599527470202413,99.0,67.0,0,4.4508929235253,4.516139514731369,0.0,15.0,0
18760,14.2,24.2,9.3,87.0,55.0,0,7.0,4.0,0.4,39.0,0
18763,12.7,18.4,7.599527470202413,90.0,65.0,0,4.4508929235253,4.516139514731369,0.0,48.0,1
18766,17.2,30.7,7.599527470202413,53.0,60.0,0,4.4508929235253,4.516139514731369,0.0,43.0,1
18767,8.1,17.8,7.599527470202413,91.0,60.0,0,4.4508929235253,4.516139514731369,0.4,17.0,0
18768,13.1,21.6,9.1,55.0,54.0,0,8.0,4.516139514731369,0.0,41.0,0
18770,0.5,19.2,7.599527470202413,58.0,30.0,0,4.4508929235253,4.516139514731369,0.0,17.0,0
18771,22.0,26.0,7.599527470202413,89.0,90.0,1,8.0,8.0,1.2,24.0,1
18778,10.4,19.7,6.9,49.0,37.0,0,7.0,5.0,0.0,41.0,0
18782,12.3,17.0,7.599527470202413,62.0,61.0,0,3.0,4.0,0.0,24.0,0
18784,11.1,26.4,7.599527470202413,55.0,55.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0
18785,4.8,10.9,7.599527470202413,80.0,66.0,0,0.0,8.0,0.0,30.0,0
18791,12.0,21.2,7.599527470202413,75.0,71.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0
18792,23.9,34.6,7.599527470202413,70.0,51.56762611023354,0,5.0,4.516139514731369,0.0,48.0,0
18793,17.1,35.4,7.599527470202413,60.0,26.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0
18794,0.3,9.7,7.599527470202413,99.0,53.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
18797,7.6,20.4,7.599527470202413,87.0,53.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0
18800,24.4,38.6,7.599527470202413,37.0,22.0,0,1.0,6.0,0.0,59.0,0
18801,4.5,19.5,8.1,72.0,42.0,1,2.0,5.0,2.0,44.0,0
18802,10.0,24.7,7.599527470202413,71.0,42.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0
18803,6.0,14.2,7.599527470202413,83.0,67.0,0,8.0,8.0,0.0,35.0,1
18805,5.3,21.1,7.599527470202413,78.0,46.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0
18807,8.5,26.0,7.599527470202413,81.0,43.0,0,4.4508929235253,4.516139514731369,0.2,43.0,1
18810,17.5,35.0,7.599527470202413,43.0,22.0,0,4.4508929235253,4.516139514731369,0.0,48.0,0
18816,13.6,22.8,9.0,60.0,54.0,0,3.0,3.0,0.6,37.0,0
18817,21.7,29.5,7.599527470202413,51.0,60.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0
18819,14.2,30.1,8.9,46.0,38.0,0,6.0,7.0,0.0,37.0,0
18821,14.5,24.5,7.599527470202413,55.0,53.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0
18822,10.2,17.4,7.4,78.0,66.0,0,3.0,7.0,0.4,40.032002287991006,1
18826,9.1,27.5,7.599527470202413,40.0,20.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
18829,14.3,24.4,8.5,75.0,69.0,0,7.0,6.0,0.0,40.032002287991006,0
18832,6.7,23.8,7.599527470202413,84.0,51.56762611023354,0,4.4508929235253,4.516139514731369,0.2,24.0,0
18834,16.6,20.6,6.2,62.0,60.0,0,7.0,5.0,0.0,40.032002287991006,0
18835,23.5,30.1,7.599527470202413,74.0,69.0,0,1.0,4.516139514731369,0.0,37.0,1
18837,10.9,21.8,7.599527470202413,74.0,67.0,0,4.4508929235253,4.516139514731369,0.0,20.0,0
18842,10.2,18.2,7.599527470202413,81.0,42.0,1,4.4508929235253,4.516139514731369,1.8,33.0,0
18843,10.0,22.4,7.599527470202413,76.0,53.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0
18844,0.1,14.1,7.599527470202413,70.0,38.0,0,4.4508929235253,4.516139514731369,0.0,22.0,0
18846,14.3,21.3,7.599527470202413,97.0,78.0,1,8.0,8.0,1.4,37.0,0
18850,3.2,17.3,8.3,95.0,40.0,0,2.0,5.0,0.2,24.0,0
18852,8.9,25.0,7.599527470202413,58.0,44.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0
18853,15.3,27.3,7.599527470202413,99.0,44.0,0,4.4508929235253,4.516139514731369,0.0,20.0,0
18854,4.4,22.5,7.599527470202413,56.0,32.0,0,4.4508929235253,7.0,0.0,37.0,0
18856,7.8,21.8,7.599527470202413,53.0,34.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0
18858,14.6,23.9,7.1,54.0,38.0,0,7.0,6.0,0.0,41.0,0
18862,12.196183305085533,27.7,7.599527470202413,68.89557674171047,51.56762611023354,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0
18863,17.8,18.8,7.599527470202413,80.0,51.56762611023354,0,8.0,4.516139514731369,0.0,40.032002287991006,0
18864,15.4,29.1,7.599527470202413,63.0,63.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0
18865,4.8,15.7,7.599527470202413,80.0,83.0,0,4.4508929235253,4.516139514731369,0.0,24.0,0
18866,6.7,9.2,7.599527470202413,72.0,88.0,0,4.4508929235253,4.516139514731369,0.6,57.0,1
18871,11.4,28.2,7.599527470202413,62.0,46.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
18875,5.0,18.5,7.2,83.0,64.0,0,4.4508929235253,8.0,0.0,37.0,1
18876,17.5,32.3,7.599527470202413,82.0,33.0,0,7.0,8.0,1.0,41.0,0
18879,4.1,21.1,7.599527470202413,72.0,29.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0
18881,23.7,33.3,9.2,56.0,48.0,0,5.0,4.0,0.0,41.0,0
18885,10.8,25.0,9.0,35.0,17.0,0,5.0,7.0,0.0,54.0,0
18886,3.6,14.1,7.4,68.89557674171047,51.56762611023354,0,4.4508929235253,4.516139514731369,0.0,22.0,0
18887,27.8,33.0,6.3,68.0,65.0,0,7.0,3.0,0.0,37.0,0
18893,2.1,27.4,7.599527470202413,63.0,26.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0
18895,26.3,35.6,9.4,71.0,57.0,0,7.0,6.0,0.0,43.0,0
18897,10.2,29.3,7.599527470202413,31.0,51.56762611023354,0,0.0,4.516139514731369,0.0,37.0,0
18898,7.0,18.1,7.599527470202413,100.0,57.0,0,4.4508929235253,4.516139514731369,0.0,20.0,0
18901,10.4,20.4,7.3,58.0,37.0,0,6.0,6.0,0.6,43.0,0
18902,4.5,14.0,6.9,81.0,62.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0
18906,1.2,13.7,7.599527470202413,99.0,46.0,0,8.0,4.516139514731369,0.0,30.0,0
18908,17.7,33.9,7.599527470202413,47.0,28.0,0,4.4508929235253,7.0,0.0,35.0,0
18909,0.1,13.8,7.599527470202413,97.0,63.0,0,4.4508929235253,4.516139514731369,0.2,52.0,0
18910,14.0,25.4,7.599527470202413,84.0,51.0,0,2.0,4.0,0.2,46.0,0
18911,3.9,11.4,8.4,70.0,55.0,0,1.0,5.0,0.4,56.0,0
18917,5.9,17.8,7.599527470202413,76.0,46.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0
18920,14.2,23.2,8.4,65.0,49.0,0,7.0,5.0,0.0,39.0,0
18923,8.4,19.0,6.1,84.0,50.0,0,3.0,7.0,0.4,50.0,0
18925,8.7,17.2,7.599527470202413,54.0,51.0,0,4.4508929235253,4.516139514731369,0.4,33.0,0
18926,15.8,22.3,7.599527470202413,78.0,60.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0
18927,7.9,22.9,7.599527470202413,88.0,55.0,0,8.0,8.0,0.0,41.0,0
18928,4.1,14.2,7.599527470202413,64.0,39.0,1,8.0,4.516139514731369,1.2,57.0,0
18931,12.3,23.5,7.599527470202413,65.0,52.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0
18934,16.1,25.6,7.599527470202413,79.0,60.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0
18936,23.2,30.7,7.599527470202413,70.0,73.0,0,4.4508929235253,4.516139514731369,0.8,43.0,0
18942,12.8,23.8,7.599527470202413,61.0,43.0,0,4.4508929235253,4.516139514731369,0.0,48.0,0
18943,22.2,37.8,7.599527470202413,64.0,92.0,0,3.0,4.0,0.0,33.0,0
18945,12.196183305085533,35.4,7.599527470202413,68.89557674171047,39.0,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0
18948,18.4,26.8,7.599527470202413,58.0,54.0,1,4.4508929235253,4.516139514731369,1.2,57.0,0
18949,16.4,23.7,7.599527470202413,68.0,71.0,0,1.0,4.516139514731369,0.0,46.0,0
18951,13.5,28.8,7.599527470202413,99.0,44.0,0,7.0,4.516139514731369,0.0,22.0,0
18952,9.8,18.0,7.599527470202413,96.0,60.0,0,4.4508929235253,4.516139514731369,0.6,26.0,0
18953,19.1,29.3,7.599527470202413,50.0,62.0,0,4.4508929235253,4.516139514731369,0.0,52.0,0
18955,5.7,17.0,6.6,68.0,54.0,0,7.0,7.0,0.0,56.0,0
18958,14.0,26.2,9.0,75.0,61.0,0,5.0,5.0,0.0,43.0,0
18960,5.9,19.6,7.599527470202413,63.0,39.0,0,1.0,3.0,0.0,39.0,0
18961,15.4,22.7,7.599527470202413,71.0,71.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0
18964,2.8,19.6,7.599527470202413,52.0,36.0,0,4.4508929235253,4.516139514731369,0.2,37.0,0
18965,12.8,21.8,7.599527470202413,53.0,49.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
18967,15.6,33.4,9.0,64.0,37.0,0,4.4508929235253,7.0,0.0,43.0,0
18968,0.1,14.2,7.599527470202413,84.0,56.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0
18973,14.7,19.7,7.6,62.0,67.0,0,2.0,7.0,0.0,57.0,0
18974,9.8,19.5,7.599527470202413,58.0,52.0,0,4.4508929235253,4.516139514731369,0.2,31.0,1
18979,6.0,32.1,8.5,41.0,52.0,0,6.0,7.0,0.0,61.0,1
18981,1.2,16.4,9.8,70.0,42.0,0,1.0,3.0,0.0,61.0,0
18982,14.0,20.0,8.2,72.0,66.0,0,1.0,4.0,0.0,37.0,1
18983,13.4,17.8,7.8,78.0,49.0,0,7.0,3.0,0.0,48.0,0
18986,24.9,33.7,7.599527470202413,70.0,51.56762611023354,0,5.0,6.0,0.0,33.0,0
18989,14.7,24.1,7.599527470202413,91.0,71.0,0,4.4508929235253,4.516139514731369,0.0,43.0,1
18991,6.7,27.0,7.599527470202413,66.0,29.0,0,4.4508929235253,6.0,0.0,30.0,1
18993,12.3,17.5,7.599527470202413,30.0,23.0,0,4.4508929235253,4.516139514731369,0.0,52.0,0
18994,12.196183305085533,23.214818889484683,7.599527470202413,68.89557674171047,51.56762611023354,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0
19003,4.3,14.3,7.599527470202413,64.0,47.0,0,1.0,7.0,0.0,43.0,0
19004,14.9,35.1,7.599527470202413,52.0,18.0,0,7.0,3.0,0.0,61.0,0
19005,18.4,30.7,7.599527470202413,46.0,23.0,0,1.0,4.516139514731369,0.0,31.0,0
19006,20.0,25.8,7.599527470202413,73.0,62.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0
19007,7.1,24.4,7.599527470202413,74.0,36.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0
19012,5.2,19.6,7.599527470202413,73.0,51.0,0,4.4508929235253,7.0,0.0,20.0,0
19013,4.5,22.1,9.2,100.0,43.0,0,4.4508929235253,4.516139514731369,0.2,31.0,0
19016,12.3,25.8,7.599527470202413,76.0,52.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
19017,9.7,25.8,7.599527470202413,72.0,46.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0
19018,11.1,22.6,7.599527470202413,73.0,48.0,0,4.4508929235253,4.516139514731369,0.2,40.032002287991006,1
19019,6.9,17.6,7.599527470202413,64.0,49.0,0,4.4508929235253,4.516139514731369,0.0,54.0,0
19020,14.1,26.3,7.599527470202413,56.0,42.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
19021,8.6,18.6,7.599527470202413,92.0,51.56762611023354,0,7.0,4.516139514731369,0.0,40.032002287991006,1
19024,12.2,27.0,7.599527470202413,53.0,41.0,0,1.0,4.0,0.0,40.032002287991006,0
19026,12.196183305085533,23.214818889484683,7.599527470202413,68.89557674171047,51.56762611023354,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0
19037,23.9,34.8,7.599527470202413,48.0,64.0,0,1.0,7.0,0.0,39.0,0
19039,2.6,14.9,7.599527470202413,83.0,60.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0
19040,7.0,21.3,7.8,83.0,47.0,0,1.0,4.0,0.0,30.0,0
19043,13.2,27.8,7.599527470202413,59.0,62.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
19044,6.9,14.4,8.2,67.0,54.0,1,6.0,6.0,1.6,52.0,0
19045,14.5,23.7,7.599527470202413,61.0,62.0,0,4.4508929235253,4.516139514731369,0.0,54.0,0
19048,11.0,28.1,7.599527470202413,47.0,25.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0
19049,14.6,27.2,7.599527470202413,49.0,23.0,0,5.0,6.0,0.0,41.0,0
19050,6.3,22.6,6.5,80.0,35.0,0,7.0,4.516139514731369,0.0,30.0,0
19054,0.0,10.3,7.599527470202413,82.0,74.0,0,4.4508929235253,4.516139514731369,0.0,28.0,1
19055,17.3,26.5,8.9,70.0,46.0,0,7.0,3.0,0.0,28.0,0
19059,16.7,25.5,7.599527470202413,57.0,60.0,0,4.4508929235253,4.516139514731369,0.0,48.0,0
19062,3.0,16.1,7.599527470202413,77.0,47.0,0,4.4508929235253,3.0,0.0,37.0,0
19069,17.4,38.4,7.599527470202413,46.0,27.0,0,4.4508929235253,4.516139514731369,0.0,44.0,0
19071,4.7,22.6,7.599527470202413,79.0,36.0,0,4.4508929235253,4.516139514731369,0.0,20.0,0
19072,5.9,18.6,7.599527470202413,97.0,69.0,0,4.4508929235253,4.516139514731369,0.0,20.0,1
19082,10.5,17.4,7.599527470202413,72.0,67.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0
19086,2.0,13.8,7.599527470202413,77.0,68.0,0,4.4508929235253,8.0,0.0,13.0,0
19090,6.2,16.6,7.0,48.0,37.0,0,6.0,7.0,0.0,37.0,0
19092,16.2,32.6,7.599527470202413,66.0,18.0,0,4.4508929235253,4.516139514731369,0.0,56.0,0
19094,1.0,21.6,9.0,47.0,33.0,0,0.0,4.516139514731369,0.0,44.0,0
19096,10.2,16.1,7.599527470202413,78.0,82.0,0,4.4508929235253,4.516139514731369,0.6,35.0,0
19098,17.8,31.7,7.7,74.0,38.0,0,6.0,3.0,0.0,37.0,1
19100,9.0,19.8,7.599527470202413,62.0,43.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
19101,7.9,23.0,7.599527470202413,56.0,51.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0
19108,10.7,21.9,7.599527470202413,66.0,64.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0
19109,8.7,19.0,7.599527470202413,87.0,77.0,0,1.0,8.0,0.0,35.0,1
19110,12.7,17.7,7.599527470202413,77.0,90.0,0,4.4508929235253,4.516139514731369,1.0,56.0,1
19113,6.0,21.0,9.6,95.0,57.0,0,5.0,4.516139514731369,0.2,19.0,0
19114,19.1,30.2,7.599527470202413,73.0,73.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0
19115,11.6,26.3,7.599527470202413,78.0,41.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0
19117,6.0,20.7,7.599527470202413,99.0,49.0,0,4.4508929235253,4.516139514731369,0.0,11.0,0
19123,4.6,10.3,7.599527470202413,99.0,100.0,0,4.4508929235253,4.516139514731369,0.2,41.0,0
19124,14.0,28.0,7.599527470202413,54.0,45.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0
19129,11.9,18.6,7.599527470202413,90.0,85.0,1,4.4508929235253,4.516139514731369,1.2,30.0,0
19131,9.5,30.1,7.599527470202413,65.0,24.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0
19134,15.0,29.0,7.599527470202413,62.0,37.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0
19136,9.3,18.2,6.8,68.0,65.0,0,8.0,8.0,0.2,28.0,0
19137,5.7,19.0,9.0,74.0,37.0,1,3.0,5.0,2.0,37.0,0
19139,12.196183305085533,16.3,7.599527470202413,89.0,63.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
19140,1.4,18.0,7.599527470202413,99.0,58.0,0,6.0,3.0,0.0,28.0,0
19141,18.3,33.9,7.599527470202413,35.0,17.0,0,6.0,4.0,0.0,28.0,0
19144,13.4,27.8,7.599527470202413,73.0,53.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0
19145,14.2,29.5,9.0,36.0,13.0,0,4.4508929235253,4.516139514731369,0.0,44.0,0
19146,5.3,20.4,7.599527470202413,59.0,50.0,0,4.4508929235253,4.516139514731369,0.2,50.0,0
19150,5.2,21.0,8.6,51.0,39.0,0,4.0,8.0,0.0,35.0,0
19152,7.4,14.7,8.3,60.0,44.0,1,2.0,6.0,2.0,57.0,0
19154,15.8,24.2,7.599527470202413,90.0,74.0,0,7.0,8.0,1.0,40.032002287991006,1
